decision_id,customer_id,order_id,prediction_time,customer_tenure_days,prior_checkout_count,prior_success_count,prior_failure_count,prior_success_rate,prior_upi_count,prior_credit_card_count,prior_debit_card_count,prior_netbanking_count,available_upi,available_credit_card,available_debit_card,available_netbanking,current_amount_minor,amount_ratio,current_method,failure_category,attempt_count,observed_rail_health,contact_consent,customer_active,treatment,action_type,target_method,discount_percent,behavior_policy_probability,recovered,final_attempt_count,final_payment_status
D0000089,C000354,C000354_O0007,2024-02-19T15:33:22.487520+00:00,1089,6,6,0,1.0,3,2,1,0,1,1,1,0,550942,1.8938441865581344,UPI,AUTHENTICATION_FAILURE,1,0.9913391710512517,1,1,NO_ACTION,NO_ACTION,,,0.6407813015085543,1,3,CAPTURED
D0000090,C000354,C000354_O0012,2024-09-21T19:01:04.422519+00:00,1089,11,11,0,1.0,6,4,1,0,1,1,1,0,254485,0.8747834396656033,CREDIT_CARD,AUTHENTICATION_FAILURE,1,0.9066357037250911,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.07783787439519568,1,2,CAPTURED
D0000091,C000354,C000354_O0015,2024-10-12T11:12:22.390958+00:00,1089,14,14,0,1.0,8,5,1,0,1,1,1,0,275689,0.9476714607853921,CREDIT_CARD,ISSUER_DECLINED,1,1.0,1,0,NUDGE,NUDGE,,,0.29055855327505437,1,2,CAPTURED
D0000092,C000354,C000354_O0024,2026-08-02T16:51:22.995455+00:00,1089,23,23,0,1.0,15,7,1,0,1,1,1,0,267638,0.9199964250357496,UPI,ISSUER_DECLINED,1,0.9733270815298724,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.09233013223239395,1,2,CAPTURED
D0000093,C000356,C000356_O0013,2025-12-05T06:03:19.206995+00:00,684,12,12,0,1.0,9,0,2,1,1,0,1,1,41940,0.8977267862494114,UPI,USER_CANCELLED,1,1.0,0,0,NO_ACTION,NO_ACTION,,,0.380522971176253,1,2,CAPTURED
D0000094,C000356,C000356_O0015,2026-01-07T16:52:30.181536+00:00,684,14,14,0,1.0,11,0,2,1,1,0,1,1,43736,0.9361702127659575,UPI,TECHNICAL_FAILURE,1,0.8214773984993465,0,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.28541722191872865,0,1,FAILED
D0000095,C000361,C000361_O0003,2026-05-28T01:41:37.834804+00:00,176,2,2,0,1.0,1,1,0,0,1,1,1,1,1108805,1.4388068649256074,UPI,ISSUER_DECLINED,1,0.8264233749634982,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.10666198244721778,1,2,CAPTURED
D0000096,C000369,C000369_O0002,2026-06-19T01:32:17.416296+00:00,179,1,1,0,1.0,0,0,1,0,1,0,1,0,194502,1.038590308370044,UPI,USER_CANCELLED,1,0.990221849674203,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.10617009219604988,0,1,FAILED
D0000097,C000383,C000383_O0001,2024-10-26T18:02:45.943481+00:00,747,0,0,0,0.0,0,0,0,0,1,0,1,1,56328,0.8341552267981697,UPI,INSUFFICIENT_FUNDS,1,0.7926623154819956,0,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.2798594553639812,0,1,FAILED
D0000098,C000383,C000383_O0005,2025-02-04T15:16:32.029305+00:00,747,4,3,1,0.75,4,0,0,0,1,0,1,1,71964,1.065707050513128,UPI,AUTHENTICATION_FAILURE,1,0.7922631108842875,0,0,NO_ACTION,NO_ACTION,,,0.6011464498331412,1,3,CAPTURED
D0000099,C000383,C000383_O0011,2025-11-21T07:45:29.777589+00:00,747,10,9,1,0.9,10,0,0,0,1,0,1,1,63782,0.9445407022376234,UPI,USER_CANCELLED,1,0.8614422734313847,0,1,OFFER_10,APPROVED_OFFER,,10.0,0.09345820617743161,1,2,CAPTURED
D0000100,C000396,C000396_O0004,2025-08-12T13:14:32.499497+00:00,469,3,3,0,1.0,2,0,0,1,1,1,1,1,154357,1.8693172184949258,UPI,USER_CANCELLED,1,0.9180629056797556,1,0,NUDGE,NUDGE,,,0.27814103035333826,0,1,FAILED
D0000101,C000416,C000416_O0001,2026-06-17T13:00:49.592974+00:00,81,0,0,0,0.0,0,0,0,0,1,0,1,1,320065,1.0459127820531673,UPI,USER_CANCELLED,1,1.0,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.1512271066393178,1,2,CAPTURED
D0000102,C000418,C000418_O0003,2025-10-04T22:44:56.936140+00:00,469,2,2,0,1.0,2,0,0,0,1,1,1,1,106418,1.04227145403616,CREDIT_CARD,INSTRUMENT_UNAVAILABLE,1,0.9638624523869365,1,1,SWITCH_UPI,SWITCH_METHOD,UPI,,0.26223187154038125,0,2,FAILED
D0000103,C000418,C000418_O0006,2026-05-01T13:56:45.959943+00:00,469,5,4,1,0.8,4,1,0,0,1,1,1,1,87359,0.8556051791345909,UPI,AUTHENTICATION_FAILURE,1,0.8449445293183094,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.0732645184728251,1,2,CAPTURED
D0000104,C000422,C000422_O0002,2026-05-10T03:47:46.919120+00:00,263,1,1,0,1.0,1,0,0,0,1,0,1,1,178733,0.8040460295467223,UPI,AUTHENTICATION_FAILURE,1,0.43527748979667014,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.10477972811556052,0,1,FAILED
D0000105,C000424,C000424_O0004,2026-08-31T01:14:49.050558+00:00,183,3,3,0,1.0,3,0,0,0,1,0,0,0,110043,1.1944188166849377,UPI,AUTHENTICATION_FAILURE,1,0.9286488494002036,1,1,NO_ACTION,NO_ACTION,,,0.817305539254976,0,2,FAILED
D0000106,C000432,C000432_O0001,2026-04-13T05:43:19.803241+00:00,148,0,0,0,0.0,0,0,0,0,1,0,1,1,277612,1.2200794599535898,UPI,TECHNICAL_FAILURE,1,0.3727763273734159,1,1,NO_ACTION,NO_ACTION,,,0.24310663479028402,1,2,CAPTURED
D0000107,C000441,C000441_O0018,2026-03-03T18:45:28.563630+00:00,921,17,17,0,1.0,17,0,0,0,1,0,0,1,118468,0.8154291968089866,UPI,AUTHENTICATION_FAILURE,1,0.96761870344684,0,1,NO_ACTION,NO_ACTION,,,0.7507589966651321,0,1,FAILED
D0000108,C000451,C000451_O0001,2026-07-09T00:30:43.112469+00:00,129,0,0,0,0.0,0,0,0,0,1,0,0,1,64014,0.5731758638288728,UPI,ISSUER_DECLINED,1,0.8391306695495349,1,0,NO_ACTION,NO_ACTION,,,0.36606318590382514,1,2,CAPTURED
D0000109,C000452,C000452_O0004,2025-05-08T09:31:42.862089+00:00,641,3,3,0,1.0,2,0,1,0,1,0,1,1,515295,1.1522619481532994,UPI,USER_CANCELLED,1,0.799582242782556,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.13027170510442485,0,1,FAILED
D0000110,C000467,C000467_O0005,2025-06-02T20:07:53.550982+00:00,560,4,4,0,1.0,3,0,1,0,1,1,1,1,135614,0.9196912977430556,UPI,ISSUER_DECLINED,1,1.0,1,1,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.13281116132429613,0,1,FAILED
D0000111,C000467,C000467_O0008,2025-11-01T15:58:12.267493+00:00,560,7,6,1,0.8571428571428571,6,0,1,0,1,1,1,1,139464,0.94580078125,UPI,USER_CANCELLED,1,0.9150704090954503,1,1,NO_ACTION,NO_ACTION,,,0.4231434647153546,0,1,FAILED
D0000112,C000469,C000469_O0002,2025-11-16T11:21:25.366810+00:00,325,1,1,0,1.0,1,0,0,0,1,1,0,1,375873,1.485781484702348,UPI,USER_CANCELLED,1,0.9715300100657767,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.12704682208889737,1,2,CAPTURED
D0000113,C000472,C000472_O0008,2025-11-24T04:34:48.637219+00:00,498,7,7,0,1.0,6,0,0,1,1,0,1,1,25483,0.6404212007740444,NETBANKING,ISSUER_DECLINED,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.26153452012077066,0,2,FAILED
D0000114,C000478,C000478_O0004,2026-07-29T19:23:26.184502+00:00,234,3,3,0,1.0,2,1,0,0,1,1,1,1,507537,0.8400413121233538,UPI,USER_CANCELLED,1,0.8613070075980909,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.09152902813869818,1,2,CAPTURED
D0000115,C000483,C000483_O0001,2026-07-03T18:37:43.567522+00:00,200,0,0,0,0.0,0,0,0,0,1,1,1,1,178410,0.9415272573750594,UPI,INSUFFICIENT_FUNDS,1,0.8447215349018576,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.21849400509636654,1,3,CAPTURED
D0000116,C000492,C000492_O0001,2026-01-03T13:06:34.905691+00:00,274,0,0,0,0.0,0,0,0,0,1,1,1,1,133996,1.48636716583472,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.9811650793607168,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.11211296923366545,1,2,CAPTURED
D0000117,C000495,C000495_O0003,2026-07-17T04:09:10.570133+00:00,98,2,2,0,1.0,1,1,0,0,1,1,1,0,223582,0.7845670672866041,UPI,ISSUER_DECLINED,1,0.8739938868155488,1,0,NUDGE,NUDGE,,,0.2919426256948368,1,2,CAPTURED
D0000118,C000496,C000496_O0001,2026-05-28T17:51:20.722991+00:00,145,0,0,0,0.0,0,0,0,0,1,0,1,0,71010,0.6536326733493497,UPI,ISSUER_DECLINED,1,0.8659838070087673,0,1,NO_ACTION,NO_ACTION,,,0.5790334925912509,1,2,CAPTURED
D0000119,C000497,C000497_O0007,2025-03-27T17:22:36.954618+00:00,854,6,6,0,1.0,5,0,1,0,1,0,1,1,92822,0.8281541357743815,UPI,INSUFFICIENT_FUNDS,1,1.0,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.24937570120657682,1,2,CAPTURED
D0000120,C000497,C000497_O0009,2025-04-24T12:07:04.583929+00:00,854,8,8,0,1.0,7,0,1,0,1,0,1,1,119485,1.066040345101398,UPI,USER_CANCELLED,1,0.8787406258756321,1,1,NO_ACTION,NO_ACTION,,,0.48795860778434386,0,1,FAILED
D0000121,C000498,C000498_O0001,2026-06-19T20:36:44.759020+00:00,100,0,0,0,0.0,0,0,0,0,1,1,1,1,193115,0.7647391931063978,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.4670847815902663,1,2,CAPTURED
D0000122,C000508,C000508_O0004,2024-12-20T12:55:52.991000+00:00,915,3,3,0,1.0,1,0,1,1,1,1,1,1,184791,1.0853969410050983,UPI,BANK_OR_PROVIDER_UNAVAILABLE,1,0.1256972656808732,1,1,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.23490521401753953,1,2,CAPTURED
D0000123,C000511,C000511_O0002,2026-05-28T07:06:54.386211+00:00,137,1,1,0,1.0,1,0,0,0,1,1,1,0,102041,1.009098011293401,CREDIT_CARD,ISSUER_DECLINED,1,1.0,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.1029449324506369,0,1,FAILED
D0000124,C000512,C000512_O0005,2026-04-08T10:05:37.298798+00:00,260,4,4,0,1.0,4,0,0,0,1,0,1,1,72103,0.7144853145190059,UPI,INSUFFICIENT_FUNDS,1,1.0,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.2798594553639812,0,1,FAILED
D0000125,C000512,C000512_O0007,2026-06-18T11:59:27.353873+00:00,260,6,5,1,0.8333333333333334,6,0,0,0,1,0,1,1,153298,1.5190653612905782,NETBANKING,USER_CANCELLED,1,0.8928460463376265,1,0,NO_ACTION,NO_ACTION,,,0.23322265312435186,0,1,FAILED
D0000126,C000514,C000514_O0001,2026-06-17T22:53:17.241321+00:00,120,0,0,0,0.0,0,0,0,0,1,1,1,1,58882,0.6542953340815397,UPI,INSUFFICIENT_FUNDS,1,1.0,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.21849400509636654,1,2,CAPTURED
D0000127,C000517,C000517_O0005,2026-08-17T01:19:36.531720+00:00,151,4,4,0,1.0,4,0,0,0,1,0,1,0,70549,0.9507438952078056,UPI,INSUFFICIENT_FUNDS,1,0.9009911305965678,1,0,NUDGE,NUDGE,,,0.26524154666653166,0,2,FAILED
D0000128,C000523,C000523_O0004,2025-01-01T08:45:03.120361+00:00,742,3,3,0,1.0,1,1,1,0,1,1,1,1,194641,0.6612278037660984,CREDIT_CARD,USER_CANCELLED,1,0.9699271286648916,1,1,NO_ACTION,NO_ACTION,,,0.41577832422020594,1,2,CAPTURED
D0000129,C000523,C000523_O0015,2026-03-18T21:39:05.722962+00:00,742,14,14,0,1.0,7,6,1,0,1,1,1,1,176921,0.6010300207566848,UPI,INSUFFICIENT_FUNDS,1,0.8528752824629051,1,1,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.2356680173620512,1,3,CAPTURED
D0000130,C000530,C000530_O0006,2026-08-28T13:49:47.565528+00:00,196,5,5,0,1.0,5,0,0,0,1,0,0,0,111948,0.8393162393162393,UPI,INSUFFICIENT_FUNDS,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.3650910550171963,0,4,FAILED
D0000131,C000549,C000549_O0001,2026-03-18T09:20:06.921888+00:00,292,0,0,0,0.0,0,0,0,0,1,0,1,0,185943,1.1871480559279832,UPI,USER_CANCELLED,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.36606318590382514,1,2,CAPTURED
D0000132,C000551,C000551_O0011,2026-09-03T02:36:08.161638+00:00,657,10,10,0,1.0,6,2,0,2,1,1,0,1,147687,1.216121408749928,UPI,USER_CANCELLED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.4828852570822813,1,2,CAPTURED
D0000133,C000552,C000552_O0003,2026-03-14T06:00:59.947316+00:00,250,2,2,0,1.0,2,0,0,0,1,1,1,0,76601,0.9407437427848598,CREDIT_CARD,INSUFFICIENT_FUNDS,1,0.9425716448808092,0,0,NO_ACTION,NO_ACTION,,,0.20667291895230136,1,3,CAPTURED
D0000134,C000552,C000552_O0009,2026-09-03T21:54:04.863043+00:00,250,8,8,0,1.0,7,1,0,0,1,1,1,0,75889,0.9319996070051335,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.9356527191266016,0,1,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.07945967996946915,0,1,FAILED
D0000135,C000554,C000554_O0006,2026-04-20T23:51:14.958942+00:00,320,5,5,0,1.0,5,0,0,0,1,0,1,1,79147,1.6455019854882638,UPI,INSUFFICIENT_FUNDS,1,0.9049885060197289,0,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.26290825329502426,0,4,FAILED
D0000136,C000554,C000554_O0007,2026-05-14T14:09:25.369848+00:00,320,6,5,1,0.8333333333333334,6,0,0,0,1,0,1,1,52508,1.09166510738269,UPI,AUTHENTICATION_FAILURE,1,0.8636701928822007,0,1,NO_ACTION,NO_ACTION,,,0.6948968829328752,1,2,CAPTURED
D0000137,C000555,C000555_O0001,2026-03-20T11:16:16.872854+00:00,186,0,0,0,0.0,0,0,0,0,1,1,0,0,128480,0.9463968708795863,CREDIT_CARD,TECHNICAL_FAILURE,1,0.40827854496498794,0,0,SWITCH_UPI,SWITCH_METHOD,UPI,,0.5551493622453414,0,1,FAILED
D0000138,C000556,C000556_O0001,2025-10-07T15:17:30.798027+00:00,450,0,0,0,0.0,0,0,0,0,1,0,1,1,129498,0.6712871287128713,UPI,AUTHENTICATION_FAILURE,1,0.9110833112260845,1,1,NO_ACTION,NO_ACTION,,,0.6948968829328752,1,3,CAPTURED
D0000139,C000560,C000560_O0004,2026-08-12T21:23:43.035277+00:00,229,3,3,0,1.0,3,0,0,0,1,1,1,1,164906,1.2242282965360574,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.6470622390838089,1,2,CAPTURED
D0000140,C000567,C000567_O0002,2026-08-27T14:54:31.383858+00:00,53,1,1,0,1.0,1,0,0,0,1,0,1,1,152310,0.7036403954541255,UPI,USER_CANCELLED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.4902688166032859,1,3,CAPTURED
D0000141,C000584,C000584_O0003,2025-07-24T07:38:33.690050+00:00,417,2,2,0,1.0,2,0,0,0,1,1,1,1,80905,1.4112896192021211,DEBIT_CARD,TECHNICAL_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.21663571178147845,0,1,FAILED
D0000142,C000584,C000584_O0006,2025-10-10T07:33:05.788649+00:00,417,5,4,1,0.8,4,0,1,0,1,1,1,1,80321,1.4011024473633715,UPI,INSUFFICIENT_FUNDS,1,0.9800638372319972,1,1,NO_ACTION,NO_ACTION,,,0.22672048193006916,1,2,CAPTURED
D0000143,C000584,C000584_O0008,2026-04-09T01:56:11.143526+00:00,417,7,6,1,0.8571428571428571,5,1,1,0,1,1,1,1,36927,0.6441467371395677,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.8314950227028589,1,1,NO_ACTION,NO_ACTION,,,0.637232601280402,1,3,CAPTURED
D0000144,C000597,C000597_O0003,2026-06-16T08:57:31.871458+00:00,188,2,2,0,1.0,0,2,0,0,1,1,1,1,150781,0.6756874238187424,UPI,USER_CANCELLED,1,0.9725096755486339,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.08944027662580606,1,2,CAPTURED
D0000145,C000602,C000602_O0003,2026-07-20T20:33:49.267567+00:00,124,2,2,0,1.0,2,0,0,0,1,0,1,1,231712,0.9176095074787044,UPI,TECHNICAL_FAILURE,1,0.8213585893381935,1,0,NUDGE,NUDGE,,,0.19810598523280998,1,2,CAPTURED
D0000146,C000607,C000607_O0006,2025-12-27T22:15:40.519151+00:00,449,5,5,0,1.0,5,0,0,0,1,0,1,1,136774,1.0969827240499832,UPI,INSUFFICIENT_FUNDS,1,1.0,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.2520062417644966,0,1,FAILED
D0000147,C000608,C000608_O0011,2026-08-10T12:07:31.462126+00:00,331,10,10,0,1.0,3,5,2,0,1,1,1,1,63928,0.7748848484848485,CREDIT_CARD,USER_CANCELLED,1,0.8737877773881483,1,1,SWITCH_UPI,SWITCH_METHOD,UPI,,0.1413787893090464,0,1,FAILED
D0000148,C000614,C000614_O0007,2026-02-03T01:54:11.584461+00:00,526,6,6,0,1.0,3,1,0,2,1,1,0,1,29109,0.8965442897622274,UPI,TECHNICAL_FAILURE,1,0.9343869164261364,1,1,NO_ACTION,NO_ACTION,,,0.29766283458226417,1,2,CAPTURED
D0000149,C000614,C000614_O0010,2026-04-14T21:12:41.490289+00:00,526,9,9,0,1.0,6,1,0,2,1,1,0,1,31930,0.983429838610324,UPI,ISSUER_DECLINED,1,0.9369029416915343,1,1,NO_ACTION,NO_ACTION,,,0.48411122584737126,0,1,FAILED
D0000150,C000614,C000614_O0011,2026-04-15T09:58:23.990074+00:00,526,10,9,1,0.9,7,1,0,2,1,1,0,1,27610,0.850375754589134,UPI,TECHNICAL_FAILURE,1,0.2610612385330859,1,1,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.32464510766534793,0,1,FAILED
D0000151,C000614,C000614_O0013,2026-07-11T18:26:06.511627+00:00,526,12,10,2,0.8333333333333334,9,1,0,2,1,1,0,1,19019,0.5857767648145866,UPI,TECHNICAL_FAILURE,1,0.8253955870638363,1,1,NO_ACTION,NO_ACTION,,,0.2956226873116773,1,2,CAPTURED
D0000152,C000624,C000624_O0001,2026-03-02T15:48:20.265589+00:00,256,0,0,0,0.0,0,0,0,0,1,0,1,1,359813,1.3364074298300024,UPI,INSUFFICIENT_FUNDS,1,0.8697661240672745,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.26290825329502426,1,2,CAPTURED
D0000153,C000624,C000624_O0002,2026-03-16T12:58:57.638491+00:00,256,1,1,0,1.0,1,0,0,0,1,0,1,1,362324,1.345733716140678,NETBANKING,INSUFFICIENT_FUNDS,1,1.0,1,0,SWITCH_UPI,SWITCH_METHOD,UPI,,0.2843961989033,1,2,CAPTURED
D0000154,C000624,C000624_O0003,2026-05-08T06:49:29.079966+00:00,256,2,2,0,1.0,1,0,0,1,1,0,1,1,291298,1.081930923826043,UPI,ISSUER_DECLINED,1,0.8155930587923816,1,1,NO_ACTION,NO_ACTION,,,0.48072524317657317,1,2,CAPTURED
D0000155,C000625,C000625_O0010,2025-11-28T08:59:06.681675+00:00,596,9,9,0,1.0,7,2,0,0,1,1,1,1,251629,1.113856083007242,UPI,BANK_OR_PROVIDER_UNAVAILABLE,1,0.7392397585589844,1,0,NO_ACTION,NO_ACTION,,,0.11078360421449521,1,2,CAPTURED
D0000156,C000628,C000628_O0002,2026-01-19T21:58:01.928626+00:00,419,1,1,0,1.0,1,0,0,0,1,1,1,1,144489,0.8985354932993377,CREDIT_CARD,USER_CANCELLED,1,1.0,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.08944027662580606,1,2,CAPTURED
D0000157,C000637,C000637_O0005,2026-08-10T08:52:05.031106+00:00,108,4,4,0,1.0,3,0,0,1,1,0,1,1,121663,1.0062777079335672,DEBIT_CARD,ISSUER_DECLINED,1,0.9405922792560415,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.15788728405815153,1,3,CAPTURED
D0000158,C000638,C000638_O0001,2025-09-09T18:44:31.506500+00:00,398,0,0,0,0.0,0,0,0,0,1,0,1,1,45065,1.075100794427082,UPI,ISSUER_DECLINED,1,1.0,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.1512271066393178,1,2,CAPTURED
D0000159,C000642,C000642_O0002,2025-10-10T06:52:03.534011+00:00,545,1,1,0,1.0,1,0,0,0,1,0,1,1,56760,0.7141688790467683,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.9388270438354348,1,0,NO_ACTION,NO_ACTION,,,0.44004991066435173,1,3,CAPTURED
D0000160,C000642,C000642_O0003,2026-05-18T09:27:22.266732+00:00,545,2,2,0,1.0,1,0,1,0,1,0,1,1,63677,0.8012003472702794,DEBIT_CARD,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.6883681954608449,0,2,FAILED
D0000161,C000645,C000645_O0001,2026-05-24T03:34:34.354602+00:00,182,0,0,0,0.0,0,0,0,0,1,1,1,1,308883,1.3135461318636457,DEBIT_CARD,ISSUER_DECLINED,1,0.9273832855747813,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.12664645105504987,0,2,FAILED
D0000162,C000654,C000654_O0004,2025-12-28T08:57:28.304397+00:00,493,3,3,0,1.0,3,0,0,0,1,0,1,1,65187,0.7344848566792861,UPI,USER_CANCELLED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.4902688166032859,1,2,CAPTURED
D0000163,C000659,C000659_O0005,2024-08-06T07:05:24.375954+00:00,984,4,4,0,1.0,2,0,1,1,1,0,1,1,241262,1.3309317989992995,UPI,USER_CANCELLED,1,1.0,1,0,NUDGE,NUDGE,,,0.2685453498795403,0,1,FAILED
D0000164,C000659,C000659_O0021,2026-08-21T16:21:10.364996+00:00,984,20,19,1,0.95,18,0,1,1,1,0,1,1,160556,0.8857138128678843,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.8846424748125616,1,1,NO_ACTION,NO_ACTION,,,0.6820293179911003,1,2,CAPTURED
D0000165,C000667,C000667_O0002,2025-02-19T03:40:25.769272+00:00,616,1,1,0,1.0,0,1,0,0,1,1,0,1,306737,1.2658187625607145,CREDIT_CARD,AUTHENTICATION_FAILURE,1,0.8843452497168101,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.09516546436087248,1,3,CAPTURED
D0000166,C000673,C000673_O0001,2024-10-09T20:44:05.540413+00:00,781,0,0,0,0.0,0,0,0,0,1,0,1,1,226681,0.963194146416082,UPI,AUTHENTICATION_FAILURE,1,0.8250691011061072,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.08661239161821407,1,2,CAPTURED
D0000167,C000673,C000673_O0003,2025-01-28T23:07:08.551192+00:00,781,2,2,0,1.0,2,0,0,0,1,0,1,1,294423,1.2510378468873091,UPI,AUTHENTICATION_FAILURE,1,0.9568222680414096,1,1,NO_ACTION,NO_ACTION,,,0.6462643329165879,1,2,CAPTURED
D0000168,C000674,C000674_O0002,2025-11-07T23:27:56.861186+00:00,339,1,1,0,1.0,1,0,0,0,1,0,1,0,314550,1.139925853177695,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.7556358631498014,1,1,NO_ACTION,NO_ACTION,,,0.7347756393830276,0,1,FAILED
D0000169,C000675,C000675_O0002,2025-11-11T02:14:29.148546+00:00,460,1,1,0,1.0,0,1,0,0,1,1,1,1,271577,1.3600406644531582,CREDIT_CARD,INSUFFICIENT_FUNDS,1,0.9435992026143498,1,0,NO_ACTION,NO_ACTION,,,0.1375232117786201,0,3,FAILED
D0000170,C000685,C000685_O0004,2026-07-16T08:44:13.708310+00:00,330,3,3,0,1.0,3,0,0,0,1,0,1,1,149227,1.0813629084268725,NETBANKING,AUTHENTICATION_FAILURE,1,0.989624774893577,1,0,SWITCH_UPI,SWITCH_METHOD,UPI,,0.09549540705703631,1,2,CAPTURED
D0000171,C000688,C000688_O0002,2026-05-09T14:39:19.006984+00:00,259,1,1,0,1.0,1,0,0,0,1,1,1,1,260705,0.9630238442642631,CREDIT_CARD,ISSUER_DECLINED,1,0.9238795108103588,1,0,NUDGE,NUDGE,,,0.25443689556704113,1,2,CAPTURED
D0000172,C000698,C000698_O0006,2026-03-16T23:06:34.565726+00:00,433,5,5,0,1.0,4,0,1,0,1,0,1,1,509313,1.3919534952363775,UPI,ISSUER_DECLINED,1,0.9697330887120095,1,1,NO_ACTION,NO_ACTION,,,0.4404486617181079,1,2,CAPTURED
D0000173,C000699,C000699_O0008,2025-11-08T23:54:52.550830+00:00,1035,7,7,0,1.0,6,0,1,0,1,0,1,1,30585,0.9426722145168747,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.44782757887036917,1,2,CAPTURED
D0000174,C000701,C000701_O0009,2026-06-29T22:34:04.888477+00:00,1092,8,8,0,1.0,7,0,1,0,1,0,1,1,428189,0.9032151234411651,UPI,USER_CANCELLED,1,0.9143631545082924,1,0,NUDGE,NUDGE,,,0.2956603967347888,1,2,CAPTURED
D0000175,C000705,C000705_O0002,2026-08-24T22:44:02.324242+00:00,123,1,1,0,1.0,1,0,0,0,1,0,0,1,83932,0.7513248352907477,UPI,USER_CANCELLED,1,0.9579836891750293,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.18313660882288926,1,2,CAPTURED
D0000176,C000707,C000707_O0003,2025-02-01T12:23:20.182084+00:00,699,2,2,0,1.0,1,0,1,0,1,0,1,1,130829,0.9073123708337378,UPI,AUTHENTICATION_FAILURE,1,0.9469939760972134,1,0,NO_ACTION,NO_ACTION,,,0.44475490902920944,1,2,CAPTURED
D0000177,C000710,C000710_O0001,2026-02-22T18:52:46.108191+00:00,215,0,0,0,0.0,0,0,0,0,1,1,0,0,260412,1.1545490416886497,CREDIT_CARD,ISSUER_DECLINED,1,1.0,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.11094875910433522,0,2,FAILED
D0000178,C000711,C000711_O0003,2026-08-24T09:13:59.710884+00:00,256,2,2,0,1.0,2,0,0,0,1,1,1,1,398461,1.3006299778038908,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.39030500657148043,0,3,FAILED
